attempt_id	obligation_id	repo	file	claim	obligation_class	prover_used	outcome	duration_ms	confidence	parent_attempt_id	strategy_tag	started_at	completed_at	prover_output	error_message
ca13603d-e860-47b2-be5c-41cf06bd53dd	12bac536322a8feb585a621767059791ea4898f8	hyperpolymath/echidna	proofs/coq/nat.v	(* ========================================================================= *) (* ECHIDNA Natural Number Proofs *) (* Proofs about natural numbers, arithme	equiv	coq	failure	577	0.5	\N	batch-direct	2026-04-05 12:14:40.097	2026-04-05 12:14:40.684	direct:coq	\N
5c57d735-a7f1-48cb-9b05-3907f1efe619	e01777c72b0f0893790ec665e737a79b085e8d78	hyperpolymath/echidna	proofs/coq/propositional.v	(* ========================================================================= *) (* ECHIDNA Propositional Logic Proofs *) (* Advanced propositional logic includin	equiv	coq	success	299	0.5	\N	batch-direct	2026-04-05 12:14:40.751	2026-04-05 12:14:41.060	direct:coq	\N
cd980372-0898-4340-bb04-0e65fbe34ad5	5248c8c9a5c0ca3e2a0f820d0a9e07518ffe5bce	hyperpolymath/echidna	proofs/coq/algebra/GroupTheory.v	(** SPDX-License-Identifier: PMPL-1.0-or-later Copyright (c) 2026 ECHIDNA Project Group Theory Examples for ML Training Corpus *) Require Import GroupTheory.Groups. Require Import GroupTheory	equiv	coq	failure	95	0.5	\N	batch-direct	2026-04-05 12:14:41.132	2026-04-05 12:14:41.236	direct:coq	\N
29a63208-69d0-4ada-9ee6-7a4fb34a0c6a	6d0770e774f183594fb6e07feefd96ec242fa6d9	hyperpolymath/echidna	proofs/coq/list.v	(* ========================================================================= *) (* ECHIDNA List Proofs *) (* Proofs about lists, append, length, m	equiv	coq	failure	644	0.5	\N	batch-direct	2026-04-05 12:14:41.303	2026-04-05 12:14:41.957	direct:coq	\N
a9a25cc7-efd9-405a-9c06-5d7843b43260	e147dd1a5a82725e6efe11cfac86fb090cfc6129	hyperpolymath/ephapax	formal/Syntax.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax: A Linear Type System for Safe Memory Management Formal semantics in C	equiv	coq	success	669	0.5	\N	batch-direct	2026-04-05 12:15:09.555	2026-04-05 12:15:10.234	direct:coq	\N
c2f99deb-4fe6-4d52-833c-e93c7cf41f95	521719f6e3f2b60d69193d360cd16842563bc124	hyperpolymath/ephapax	formal/Typing.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax Typing Rules (De Bruijn) Linear typing judgement: R; G |- e : T -| G\' 	equiv	coq	success	711	0.5	\N	batch-direct	2026-04-05 12:15:10.307	2026-04-05 12:15:11.029	direct:coq	\N
6fa9fe49-9421-46eb-98d8-e08e30314d62	8b457ba79a7e6f607fc4ba5bb1130d53d8b27a3a	hyperpolymath/ephapax	formal/Semantics.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax Operational Semantics (De Bruijn, Substitution-Based) Small-step reduc	equiv	coq	success	15134	0.5	\N	batch-direct	2026-04-05 12:15:11.095	2026-04-05 12:15:26.239	direct:coq	\N
172273ff-b82e-45b9-9e40-c049e6282575	222d804889e48c83652bed6e9dc619ab043f380b	hyperpolymath/echidna	proofs/coq/basic.v	(* ========================================================================= *) (* ECHIDNA Basic Coq Proofs *) (* Simple logical proofs demonstrating f	equiv	coq	success	131	0.5	\N	batch-direct	2026-04-05 12:15:55.978	2026-04-05 12:15:56.119	direct:coq	\N
0e441247-305a-4080-a5b6-16ac325d8d18	12bac536322a8feb585a621767059791ea4898f8	hyperpolymath/echidna	proofs/coq/nat.v	(* ========================================================================= *) (* ECHIDNA Natural Number Proofs *) (* Proofs about natural numbers, arithme	equiv	coq	failure	549	0.5	\N	batch-direct	2026-04-05 12:15:56.192	2026-04-05 12:15:56.750	direct:coq	\N
16f56c74-40ef-491c-8416-b40d820cf874	e01777c72b0f0893790ec665e737a79b085e8d78	hyperpolymath/echidna	proofs/coq/propositional.v	(* ========================================================================= *) (* ECHIDNA Propositional Logic Proofs *) (* Advanced propositional logic includin	equiv	coq	success	313	0.5	\N	batch-direct	2026-04-05 12:15:56.819	2026-04-05 12:15:57.142	direct:coq	\N
f431f92f-a7da-46ab-a91d-b5cf8a4c29d4	5248c8c9a5c0ca3e2a0f820d0a9e07518ffe5bce	hyperpolymath/echidna	proofs/coq/algebra/GroupTheory.v	(** SPDX-License-Identifier: PMPL-1.0-or-later Copyright (c) 2026 ECHIDNA Project Group Theory Examples for ML Training Corpus *) Require Import GroupTheory.Groups. Require Import GroupTheory	equiv	coq	failure	107	0.5	\N	batch-direct	2026-04-05 12:15:57.212	2026-04-05 12:15:57.328	direct:coq	\N
badfee1b-cd0e-4c6b-9574-d1150663b2f2	6d0770e774f183594fb6e07feefd96ec242fa6d9	hyperpolymath/echidna	proofs/coq/list.v	(* ========================================================================= *) (* ECHIDNA List Proofs *) (* Proofs about lists, append, length, m	equiv	coq	failure	645	0.5	\N	batch-direct	2026-04-05 12:15:57.402	2026-04-05 12:15:58.056	direct:coq	\N
f16dc54a-67f0-4067-8f4b-8234d871a39b	e147dd1a5a82725e6efe11cfac86fb090cfc6129	hyperpolymath/ephapax	formal/Syntax.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax: A Linear Type System for Safe Memory Management Formal semantics in C	equiv	coq	success	672	0.5	\N	batch-direct	2026-04-05 12:16:26.663	2026-04-05 12:16:27.344	direct:coq	\N
da53d9af-a089-4e59-887a-7477e7e7146c	521719f6e3f2b60d69193d360cd16842563bc124	hyperpolymath/ephapax	formal/Typing.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax Typing Rules (De Bruijn) Linear typing judgement: R; G |- e : T -| G\' 	equiv	coq	success	728	0.5	\N	batch-direct	2026-04-05 12:16:27.414	2026-04-05 12:16:28.152	direct:coq	\N
e20359a3-5b65-48f1-af18-f99a9188e6b7	8b457ba79a7e6f607fc4ba5bb1130d53d8b27a3a	hyperpolymath/ephapax	formal/Semantics.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax Operational Semantics (De Bruijn, Substitution-Based) Small-step reduc	equiv	coq	success	14364	0.5	\N	batch-direct	2026-04-05 12:16:28.225	2026-04-05 12:16:42.600	direct:coq	\N
10357565-e602-4079-9171-fff0c5220fbb	222d804889e48c83652bed6e9dc619ab043f380b	hyperpolymath/echidna	proofs/coq/basic.v	(* ========================================================================= *) (* ECHIDNA Basic Coq Proofs *) (* Simple logical proofs demonstrating f	equiv	coq	success	133	0.5	\N	batch-direct	2026-04-05 12:46:36.737	2026-04-05 12:46:36.880	direct:coq	\N
b133c5f5-c7aa-4661-b86e-0247b5422992	12bac536322a8feb585a621767059791ea4898f8	hyperpolymath/echidna	proofs/coq/nat.v	(* ========================================================================= *) (* ECHIDNA Natural Number Proofs *) (* Proofs about natural numbers, arithme	equiv	coq	failure	552	0.5	\N	batch-direct	2026-04-05 12:46:36.960	2026-04-05 12:46:37.521	direct:coq	\N
0aa0a52d-aee8-4a07-ac17-d20e9a548f59	e01777c72b0f0893790ec665e737a79b085e8d78	hyperpolymath/echidna	proofs/coq/propositional.v	(* ========================================================================= *) (* ECHIDNA Propositional Logic Proofs *) (* Advanced propositional logic includin	equiv	coq	success	310	0.5	\N	batch-direct	2026-04-05 12:46:37.598	2026-04-05 12:46:37.918	direct:coq	\N
2ff49a70-f247-4ada-8ef3-0f8d0041bc21	5248c8c9a5c0ca3e2a0f820d0a9e07518ffe5bce	hyperpolymath/echidna	proofs/coq/algebra/GroupTheory.v	(** SPDX-License-Identifier: PMPL-1.0-or-later Copyright (c) 2026 ECHIDNA Project Group Theory Examples for ML Training Corpus *) Require Import GroupTheory.Groups. Require Import GroupTheory	equiv	coq	failure	102	0.5	\N	batch-direct	2026-04-05 12:46:37.995	2026-04-05 12:46:38.106	direct:coq	\N
d48f9f9c-6de1-4e26-b2cd-df75c17f7473	6d0770e774f183594fb6e07feefd96ec242fa6d9	hyperpolymath/echidna	proofs/coq/list.v	(* ========================================================================= *) (* ECHIDNA List Proofs *) (* Proofs about lists, append, length, m	equiv	coq	failure	681	0.5	\N	batch-direct	2026-04-05 12:46:38.191	2026-04-05 12:46:38.882	direct:coq	\N
cc904144-217d-4063-b0b2-052249a7d33e	e147dd1a5a82725e6efe11cfac86fb090cfc6129	hyperpolymath/ephapax	formal/Syntax.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax: A Linear Type System for Safe Memory Management Formal semantics in C	equiv	coq	success	645	0.5	\N	batch-direct	2026-04-05 12:47:00.496	2026-04-05 12:47:01.150	direct:coq	\N
18be9b40-6721-4579-abc3-d6fbc42257dd	521719f6e3f2b60d69193d360cd16842563bc124	hyperpolymath/ephapax	formal/Typing.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax Typing Rules (De Bruijn) Linear typing judgement: R; G |- e : T -| G\' 	equiv	coq	success	719	0.5	\N	batch-direct	2026-04-05 12:47:01.225	2026-04-05 12:47:01.954	direct:coq	\N
51d4e7f9-49fe-4ef8-96b7-e7a1010c50ba	8b457ba79a7e6f607fc4ba5bb1130d53d8b27a3a	hyperpolymath/ephapax	formal/Semantics.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax Operational Semantics (De Bruijn, Substitution-Based) Small-step reduc	equiv	coq	success	14217	0.5	\N	batch-direct	2026-04-05 12:47:02.030	2026-04-05 12:47:16.256	direct:coq	\N
5f48bfdb-866c-4aec-891f-b87d82de4d2a	222d804889e48c83652bed6e9dc619ab043f380b	hyperpolymath/echidna	proofs/coq/basic.v	(* ========================================================================= *) (* ECHIDNA Basic Coq Proofs *) (* Simple logical proofs demonstrating f	equiv	coq	success	129	0.5	\N	batch-direct	2026-04-05 12:53:02.710	2026-04-05 12:53:02.849	direct:coq	\N
7979bc07-5da8-4b25-87cf-71db9c800560	12bac536322a8feb585a621767059791ea4898f8	hyperpolymath/echidna	proofs/coq/nat.v	(* ========================================================================= *) (* ECHIDNA Natural Number Proofs *) (* Proofs about natural numbers, arithme	equiv	coq	failure	561	0.5	\N	batch-direct	2026-04-05 12:53:02.926	2026-04-05 12:53:03.496	direct:coq	\N
7ade6124-db1d-4c9e-9dfd-3c1f1e58dc73	e01777c72b0f0893790ec665e737a79b085e8d78	hyperpolymath/echidna	proofs/coq/propositional.v	(* ========================================================================= *) (* ECHIDNA Propositional Logic Proofs *) (* Advanced propositional logic includin	equiv	coq	success	302	0.5	\N	batch-direct	2026-04-05 12:53:03.574	2026-04-05 12:53:03.885	direct:coq	\N
3b4f7e5b-b321-4fde-b0ac-d1c4db4647fa	5248c8c9a5c0ca3e2a0f820d0a9e07518ffe5bce	hyperpolymath/echidna	proofs/coq/algebra/GroupTheory.v	(** SPDX-License-Identifier: PMPL-1.0-or-later Copyright (c) 2026 ECHIDNA Project Group Theory Examples for ML Training Corpus *) Require Import GroupTheory.Groups. Require Import GroupTheory	equiv	coq	failure	99	0.5	\N	batch-direct	2026-04-05 12:53:03.964	2026-04-05 12:53:04.072	direct:coq	\N
c0db4f1d-d206-4026-8a3c-0862a247ba79	6d0770e774f183594fb6e07feefd96ec242fa6d9	hyperpolymath/echidna	proofs/coq/list.v	(* ========================================================================= *) (* ECHIDNA List Proofs *) (* Proofs about lists, append, length, m	equiv	coq	failure	622	0.5	\N	batch-direct	2026-04-05 12:53:04.151	2026-04-05 12:53:04.782	direct:coq	\N
2c5c8119-f5a3-4060-9793-7e83fc54938b	e147dd1a5a82725e6efe11cfac86fb090cfc6129	hyperpolymath/ephapax	formal/Syntax.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax: A Linear Type System for Safe Memory Management Formal semantics in C	equiv	coq	success	676	0.5	\N	batch-direct	2026-04-05 12:53:31.773	2026-04-05 12:53:32.459	direct:coq	\N
22de2803-053a-4ec5-951e-7a2db47dd07a	521719f6e3f2b60d69193d360cd16842563bc124	hyperpolymath/ephapax	formal/Typing.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax Typing Rules (De Bruijn) Linear typing judgement: R; G |- e : T -| G\' 	equiv	coq	success	692	0.5	\N	batch-direct	2026-04-05 12:53:32.535	2026-04-05 12:53:33.236	direct:coq	\N
dc3001cf-ad0d-4757-981e-4aa9c6d4ac22	8b457ba79a7e6f607fc4ba5bb1130d53d8b27a3a	hyperpolymath/ephapax	formal/Semantics.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax Operational Semantics (De Bruijn, Substitution-Based) Small-step reduc	equiv	coq	success	14452	0.5	\N	batch-direct	2026-04-05 12:53:33.313	2026-04-05 12:53:47.775	direct:coq	\N
9e2ebaae-e83e-4dbb-8441-47f204a68ef7	222d804889e48c83652bed6e9dc619ab043f380b	hyperpolymath/echidna	proofs/coq/basic.v	(* ========================================================================= *) (* ECHIDNA Basic Coq Proofs *) (* Simple logical proofs demonstrating f	equiv	coq	success	144	0.5	\N	batch-direct	2026-04-05 12:59:06.496	2026-04-05 12:59:06.653	direct:coq	\N
081e57f7-1232-4586-bc2f-49d1f46b1c16	12bac536322a8feb585a621767059791ea4898f8	hyperpolymath/echidna	proofs/coq/nat.v	(* ========================================================================= *) (* ECHIDNA Natural Number Proofs *) (* Proofs about natural numbers, arithme	equiv	coq	failure	554	0.5	\N	batch-direct	2026-04-05 12:59:06.724	2026-04-05 12:59:07.287	direct:coq	\N
e2399ebe-7757-4ac9-bc8e-65837d933e85	e01777c72b0f0893790ec665e737a79b085e8d78	hyperpolymath/echidna	proofs/coq/propositional.v	(* ========================================================================= *) (* ECHIDNA Propositional Logic Proofs *) (* Advanced propositional logic includin	equiv	coq	success	320	0.5	\N	batch-direct	2026-04-05 12:59:07.355	2026-04-05 12:59:07.685	direct:coq	\N
16144fd9-2e96-4627-8153-2d43fbb17e79	5248c8c9a5c0ca3e2a0f820d0a9e07518ffe5bce	hyperpolymath/echidna	proofs/coq/algebra/GroupTheory.v	(** SPDX-License-Identifier: PMPL-1.0-or-later Copyright (c) 2026 ECHIDNA Project Group Theory Examples for ML Training Corpus *) Require Import GroupTheory.Groups. Require Import GroupTheory	equiv	coq	failure	104	0.5	\N	batch-direct	2026-04-05 12:59:07.750	2026-04-05 12:59:07.863	direct:coq	\N
def7a4a1-e7d2-4272-b8b3-045cf46f4e50	6d0770e774f183594fb6e07feefd96ec242fa6d9	hyperpolymath/echidna	proofs/coq/list.v	(* ========================================================================= *) (* ECHIDNA List Proofs *) (* Proofs about lists, append, length, m	equiv	coq	failure	623	0.5	\N	batch-direct	2026-04-05 12:59:07.928	2026-04-05 12:59:08.560	direct:coq	\N
8ea4540f-b830-4769-b4ac-d699b80feda7	e147dd1a5a82725e6efe11cfac86fb090cfc6129	hyperpolymath/ephapax	formal/Syntax.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax: A Linear Type System for Safe Memory Management Formal semantics in C	equiv	coq	success	646	0.5	\N	batch-direct	2026-04-05 12:59:35.607	2026-04-05 12:59:36.262	direct:coq	\N
a291d185-bc38-4175-94fc-6a9218f76ca1	521719f6e3f2b60d69193d360cd16842563bc124	hyperpolymath/ephapax	formal/Typing.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax Typing Rules (De Bruijn) Linear typing judgement: R; G |- e : T -| G\' 	equiv	coq	success	726	0.5	\N	batch-direct	2026-04-05 12:59:36.329	2026-04-05 12:59:37.064	direct:coq	\N
e9fc9332-a703-4569-9c04-62710c0de431	8b457ba79a7e6f607fc4ba5bb1130d53d8b27a3a	hyperpolymath/ephapax	formal/Semantics.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax Operational Semantics (De Bruijn, Substitution-Based) Small-step reduc	equiv	coq	success	14291	0.5	\N	batch-direct	2026-04-05 12:59:37.133	2026-04-05 12:59:51.435	direct:coq	\N
7e7bb389-cc24-4c97-9d4d-ce9bacbd4ade	222d804889e48c83652bed6e9dc619ab043f380b	hyperpolymath/echidna	proofs/coq/basic.v	(* ========================================================================= *) (* ECHIDNA Basic Coq Proofs *) (* Simple logical proofs demonstrating f	equiv	coq	success	137	0.5	\N	batch-direct	2026-04-05 13:00:04.179	2026-04-05 13:00:04.326	direct:coq	\N
58f42ed8-a925-4d80-b7a4-6958a6a683dc	12bac536322a8feb585a621767059791ea4898f8	hyperpolymath/echidna	proofs/coq/nat.v	(* ========================================================================= *) (* ECHIDNA Natural Number Proofs *) (* Proofs about natural numbers, arithme	equiv	coq	failure	578	0.5	\N	batch-direct	2026-04-05 13:00:04.394	2026-04-05 13:00:04.982	direct:coq	\N
ab04c03b-4225-40a0-989b-a2b2ffe49585	e01777c72b0f0893790ec665e737a79b085e8d78	hyperpolymath/echidna	proofs/coq/propositional.v	(* ========================================================================= *) (* ECHIDNA Propositional Logic Proofs *) (* Advanced propositional logic includin	equiv	coq	success	305	0.5	\N	batch-direct	2026-04-05 13:00:05.052	2026-04-05 13:00:05.367	direct:coq	\N
9eedbab0-bdea-4fe5-98c3-b662473d7bfd	5248c8c9a5c0ca3e2a0f820d0a9e07518ffe5bce	hyperpolymath/echidna	proofs/coq/algebra/GroupTheory.v	(** SPDX-License-Identifier: PMPL-1.0-or-later Copyright (c) 2026 ECHIDNA Project Group Theory Examples for ML Training Corpus *) Require Import GroupTheory.Groups. Require Import GroupTheory	equiv	coq	failure	97	0.5	\N	batch-direct	2026-04-05 13:00:05.438	2026-04-05 13:00:05.546	direct:coq	\N
b5ef0f42-015d-4b7d-b691-5743ffddc388	6d0770e774f183594fb6e07feefd96ec242fa6d9	hyperpolymath/echidna	proofs/coq/list.v	(* ========================================================================= *) (* ECHIDNA List Proofs *) (* Proofs about lists, append, length, m	equiv	coq	failure	626	0.5	\N	batch-direct	2026-04-05 13:00:05.611	2026-04-05 13:00:06.247	direct:coq	\N
af43467b-b726-4657-a583-ee4a167a6b84	e147dd1a5a82725e6efe11cfac86fb090cfc6129	hyperpolymath/ephapax	formal/Syntax.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax: A Linear Type System for Safe Memory Management Formal semantics in C	equiv	coq	success	643	0.5	\N	batch-direct	2026-04-05 13:00:32.890	2026-04-05 13:00:33.543	direct:coq	\N
0243c4ea-e006-415b-86a2-976ef1ad8137	521719f6e3f2b60d69193d360cd16842563bc124	hyperpolymath/ephapax	formal/Typing.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax Typing Rules (De Bruijn) Linear typing judgement: R; G |- e : T -| G\' 	equiv	coq	success	720	0.5	\N	batch-direct	2026-04-05 13:00:33.609	2026-04-05 13:00:34.338	direct:coq	\N
6a031ede-1976-48d9-a897-b0835f44c26e	8b457ba79a7e6f607fc4ba5bb1130d53d8b27a3a	hyperpolymath/ephapax	formal/Semantics.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax Operational Semantics (De Bruijn, Substitution-Based) Small-step reduc	equiv	coq	success	14477	0.5	\N	batch-direct	2026-04-05 13:00:34.404	2026-04-05 13:00:48.891	direct:coq	\N
3e647271-74ce-497a-92c3-e7b0a92c824b	222d804889e48c83652bed6e9dc619ab043f380b	hyperpolymath/echidna	proofs/coq/basic.v	(* ========================================================================= *) (* ECHIDNA Basic Coq Proofs *) (* Simple logical proofs demonstrating f	equiv	coq	success	136	0.5	\N	batch-direct	2026-04-05 13:01:36.931	2026-04-05 13:01:37.076	direct:coq	\N
b8f61911-b5ca-4a69-857f-4672dea313a4	12bac536322a8feb585a621767059791ea4898f8	hyperpolymath/echidna	proofs/coq/nat.v	(* ========================================================================= *) (* ECHIDNA Natural Number Proofs *) (* Proofs about natural numbers, arithme	equiv	coq	failure	556	0.5	\N	batch-direct	2026-04-05 13:01:37.137	2026-04-05 13:01:37.702	direct:coq	\N
bd84ee1a-7bea-41fb-8d3e-de4a660a61fd	e01777c72b0f0893790ec665e737a79b085e8d78	hyperpolymath/echidna	proofs/coq/propositional.v	(* ========================================================================= *) (* ECHIDNA Propositional Logic Proofs *) (* Advanced propositional logic includin	equiv	coq	success	316	0.5	\N	batch-direct	2026-04-05 13:01:37.763	2026-04-05 13:01:38.088	direct:coq	\N
712b78db-670c-4525-8ffc-914b4e89f759	5248c8c9a5c0ca3e2a0f820d0a9e07518ffe5bce	hyperpolymath/echidna	proofs/coq/algebra/GroupTheory.v	(** SPDX-License-Identifier: PMPL-1.0-or-later Copyright (c) 2026 ECHIDNA Project Group Theory Examples for ML Training Corpus *) Require Import GroupTheory.Groups. Require Import GroupTheory	equiv	coq	failure	100	0.5	\N	batch-direct	2026-04-05 13:01:38.150	2026-04-05 13:01:38.259	direct:coq	\N
37c7516d-eef1-421c-a76a-55b68872b0fc	6d0770e774f183594fb6e07feefd96ec242fa6d9	hyperpolymath/echidna	proofs/coq/list.v	(* ========================================================================= *) (* ECHIDNA List Proofs *) (* Proofs about lists, append, length, m	equiv	coq	failure	661	0.5	\N	batch-direct	2026-04-05 13:01:38.320	2026-04-05 13:01:38.990	direct:coq	\N
f7bb39ef-19a4-42d5-9685-57b0c1b31f20	e147dd1a5a82725e6efe11cfac86fb090cfc6129	hyperpolymath/ephapax	formal/Syntax.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax: A Linear Type System for Safe Memory Management Formal semantics in C	equiv	coq	success	667	0.5	\N	batch-direct	2026-04-05 13:02:05.973	2026-04-05 13:02:06.652	direct:coq	\N
03acb701-c74e-4f26-91f8-f28668916824	521719f6e3f2b60d69193d360cd16842563bc124	hyperpolymath/ephapax	formal/Typing.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax Typing Rules (De Bruijn) Linear typing judgement: R; G |- e : T -| G\' 	equiv	coq	success	702	0.5	\N	batch-direct	2026-04-05 13:02:06.717	2026-04-05 13:02:07.428	direct:coq	\N
95ee5574-99fd-4999-b358-9f6a7e6ce933	8b457ba79a7e6f607fc4ba5bb1130d53d8b27a3a	hyperpolymath/ephapax	formal/Semantics.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax Operational Semantics (De Bruijn, Substitution-Based) Small-step reduc	equiv	coq	success	14384	0.5	\N	batch-direct	2026-04-05 13:02:07.490	2026-04-05 13:02:21.884	direct:coq	\N
41f17411-c42f-410e-ae33-45390b48a253	222d804889e48c83652bed6e9dc619ab043f380b	hyperpolymath/echidna	proofs/coq/basic.v	(* ========================================================================= *) (* ECHIDNA Basic Coq Proofs *) (* Simple logical proofs demonstrating f	equiv	coq	success	132	0.5	\N	batch-direct	2026-04-05 13:02:34.278	2026-04-05 13:02:34.419	direct:coq	\N
5fb9f92b-570b-461c-ae0a-b9562f25816f	12bac536322a8feb585a621767059791ea4898f8	hyperpolymath/echidna	proofs/coq/nat.v	(* ========================================================================= *) (* ECHIDNA Natural Number Proofs *) (* Proofs about natural numbers, arithme	equiv	coq	failure	585	0.5	\N	batch-direct	2026-04-05 13:02:34.483	2026-04-05 13:02:35.079	direct:coq	\N
ac2b82a8-6691-4b8f-b79a-8f1cd9732d09	e01777c72b0f0893790ec665e737a79b085e8d78	hyperpolymath/echidna	proofs/coq/propositional.v	(* ========================================================================= *) (* ECHIDNA Propositional Logic Proofs *) (* Advanced propositional logic includin	equiv	coq	success	311	0.5	\N	batch-direct	2026-04-05 13:02:35.144	2026-04-05 13:02:35.465	direct:coq	\N
d103ddf4-ac4f-4da9-bd2f-d85e61a60643	5248c8c9a5c0ca3e2a0f820d0a9e07518ffe5bce	hyperpolymath/echidna	proofs/coq/algebra/GroupTheory.v	(** SPDX-License-Identifier: PMPL-1.0-or-later Copyright (c) 2026 ECHIDNA Project Group Theory Examples for ML Training Corpus *) Require Import GroupTheory.Groups. Require Import GroupTheory	equiv	coq	failure	100	0.5	\N	batch-direct	2026-04-05 13:02:35.528	2026-04-05 13:02:35.637	direct:coq	\N
ab6c07e6-eae5-41eb-9975-ca8adfde553c	6d0770e774f183594fb6e07feefd96ec242fa6d9	hyperpolymath/echidna	proofs/coq/list.v	(* ========================================================================= *) (* ECHIDNA List Proofs *) (* Proofs about lists, append, length, m	equiv	coq	failure	658	0.5	\N	batch-direct	2026-04-05 13:02:35.701	2026-04-05 13:02:36.369	direct:coq	\N
83faa59d-d057-4a02-bbf7-19510b632927	e147dd1a5a82725e6efe11cfac86fb090cfc6129	hyperpolymath/ephapax	formal/Syntax.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax: A Linear Type System for Safe Memory Management Formal semantics in C	equiv	coq	success	681	0.5	\N	batch-direct	2026-04-05 13:03:02.972	2026-04-05 13:03:03.662	direct:coq	\N
58667ca3-41cc-403b-9773-69ef2e96cebe	521719f6e3f2b60d69193d360cd16842563bc124	hyperpolymath/ephapax	formal/Typing.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax Typing Rules (De Bruijn) Linear typing judgement: R; G |- e : T -| G\' 	equiv	coq	success	716	0.5	\N	batch-direct	2026-04-05 13:03:03.724	2026-04-05 13:03:04.449	direct:coq	\N
ff63dd99-f906-4b26-b344-c0952a6d11d4	8b457ba79a7e6f607fc4ba5bb1130d53d8b27a3a	hyperpolymath/ephapax	formal/Semantics.v	(* SPDX-License-Identifier: PMPL-1.0-or-later *) (* SPDX-FileCopyrightText: 2025-2026 Jonathan D.A. Jewell *) (** * Ephapax Operational Semantics (De Bruijn, Substitution-Based) Small-step reduc	equiv	coq	success	14329	0.5	\N	batch-direct	2026-04-05 13:03:04.513	2026-04-05 13:03:18.852	direct:coq	\N
7e429e90-f578-4f04-80fb-d70b92f8d017	222d804889e48c83652bed6e9dc619ab043f380b	hyperpolymath/echidna	proofs/coq/basic.v	(* ========================================================================= *) (* ECHIDNA Basic Coq Proofs *) (* Simple logical proofs demonstrating f	equiv	coq	success	131	0.5	\N	batch-direct	2026-04-05 13:03:31.333	2026-04-05 13:03:31.473	direct:coq	\N
